epoch,train_time_s,lr_G,train/G_L1,train/G_total,val/mae_norm,val/mae_norm__n,val/mae_norm/brain,val/mae_norm/spine,val/mae_norm/abdomen,val/mae_norm/musculoskeletal,val/mae_norm__macro,val/mae_hu,val/mae_hu__n,val/mae_hu/brain,val/mae_hu/spine,val/mae_hu/abdomen,val/mae_hu/musculoskeletal,val/mae_hu__macro,val/psnr,val/psnr__n,val/psnr/brain,val/psnr/spine,val/psnr/abdomen,val/psnr/musculoskeletal,val/psnr__macro,val/ssim,val/ssim__n,val/ssim/brain,val/ssim/spine,val/ssim/abdomen,val/ssim/musculoskeletal,val/ssim__macro,val/mae_band_soft,val/mae_band_soft__n,val/mae_band_soft/spine,val/mae_band_soft/abdomen,val/mae_band_soft/musculoskeletal,val/mae_band_soft__macro,val/mae_band_bone,val/mae_band_bone__n,val/mae_band_bone/spine,val/mae_band_bone/abdomen,val/mae_band_bone/musculoskeletal,val/mae_band_bone__macro,val/dice_bone,val/dice_bone__n,val/dice_bone/spine,val/dice_bone/abdomen,val/dice_bone/musculoskeletal,val/dice_bone__macro,val/n_samples,val/n_bone_eligible,is_best
174,44.0,5.2000000000000004e-05,0.0968447235368547,10.405998872575307,0.07808144080412129,230,0.06931547440168723,0.11278933535019557,0.09853435878423934,0.04928569568853293,0.08248121605616376,26.026762057581674,230,5.545237952134978,56.394667675097786,39.413743513695735,24.642847844266466,31.49912424629874,15.880575464227583,230,14.937384875513096,14.110520855287458,15.228262852934348,18.45583276316961,15.683000336726128,0.6159724809553312,230,0.6739575841896971,0.45707110895050895,0.5282448527026684,0.7152504644223622,0.5936310025663092,29.93022654191503,159,46.69493950737847,34.48822348168556,19.584974237850734,33.589379075638256,159.75097042906518,153,143.4004923502604,187.3645839691162,116.45336087544759,149.07281239827475,0.3687464257826015,158,0.3470736477110121,0.2958638919667611,0.4932666159168418,0.37873471853153834,230,159,False
175,44.1,5e-05,0.09665125260750453,10.362743947619483,0.0780542191684894,230,0.06933927024439188,0.11289709309736888,0.09840977465377208,0.04933552796553288,0.08249541649026643,26.01515775627416,230,5.54714161955135,56.44854654868444,39.36390986150884,24.66776398276644,31.506840503127766,15.880331937849208,230,14.937781873633867,14.104571735958684,15.231401510872642,18.450016875565304,15.680942999007623,0.615828565540521,230,0.6738841970201949,0.45645619100994533,0.528285783973146,0.7147825477378709,0.5933521799352892,29.917926212526716,159,46.73362011379666,34.4555409614076,19.59869350705828,33.595951527420844,159.58850997725344,153,143.6693572998047,186.95195927090114,116.63595326741536,149.08575661270706,0.3699584123383783,158,0.34459249509705436,0.29806834517387293,0.4934239391503589,0.3786949264737621,230,159,False
176,43.7,4.8e-05,0.09635454531581629,10.351537336621966,0.07807324681754993,230,0.06933174636477316,0.11280892541011174,0.09843296767707835,0.04939845510359321,0.08249302363888911,26.024699179374654,230,5.546539709181853,56.40446270505587,39.37318707083134,24.699227551796607,31.505854259216417,15.877293725255909,230,14.939252229707048,14.114157139846057,15.226115773669306,18.443006277073742,15.680632855074037,0.6157893622698991,230,0.6738761810349746,0.4565523631042904,0.5283779010493704,0.7144616161073957,0.5933170153240078,29.92759275736299,159,46.69015757242838,34.459462348451005,19.62654231275831,33.59205407787923,159.61133657717238,153,143.6373579237196,187.01312556796603,116.6040180347584,149.08483384214802,0.36781826635907583,159,0.34348951280117035,0.2948856085967372,0.4941509201390935,0.3775086805123337,230,159,False
177,43.9,4.6e-05,0.09567886819796903,10.285502826599847,0.07797936512076337,230,0.06932837623630611,0.11265951560603248,0.09821873344480991,0.04940076215591814,0.08240184686076665,25.98695093539098,230,5.546270098904489,56.329757803016236,39.287493377923965,24.70038107795907,31.465975589450938,15.881214945245283,230,14.93971999703039,14.124727479791753,15.235074350157264,18.441781810434804,15.685325909353553,0.6160607724086098,230,0.6738293775370423,0.45688094364272225,0.5288933702605836,0.7147176169923374,0.5935803271081714,29.875306165443277,159,46.62817255655924,34.38507205881971,19.612917031560624,33.54205388231319,159.4495853598601,153,143.39088185628256,186.696465004815,116.71456986886484,148.9339722433208,0.36823071699564597,159,0.3438502334886127,0.2954082848805132,0.49438666289539207,0.3778817270881727,230,159,False
178,44.0,4.4e-05,0.09621716712911924,10.333991314115979,0.07794234035941569,230,0.06933578237576384,0.11251967234743966,0.09811359532970063,0.04943826289049217,0.08235182823584908,25.97177528168844,230,5.5468625900611075,56.25983617371983,39.245438131880256,24.719131445246084,31.44281708522682,15.880512110008393,230,14.939774590192409,14.134229735122354,15.238728510795408,18.43116503156071,15.68597446691772,0.6162287331145743,230,0.6738230447534105,0.4568411343627506,0.5292365956813732,0.7148457542061806,0.5936866322509287,29.848509404644275,159,46.565789540608726,34.339483464017825,19.623382925987244,33.509551976871265,159.465718188317,153,143.2307883368598,186.67427486843533,116.82394536336263,148.90966952288593,0.3695311296651659,158,0.34374469849798417,0.29767915013907176,0.4930009863871549,0.3781416116747369,230,159,False
179,44.0,4.2e-05,0.09583249237565768,10.302932046708607,0.07790920835636232,230,0.06933815635635819,0.11248288138045205,0.0980075912827507,0.049483023351058364,0.08232791309265483,25.959233827726997,230,5.5470525085086555,56.24144069022603,39.20303651310028,24.741511675529182,31.433260346841035,15.879979849131846,230,14.939313391785499,14.133111496992926,15.243479766576298,18.421768088436526,15.684418185947813,0.6162830023661904,230,0.6737957382705849,0.45689627528190613,0.5295542034697025,0.7145612772021975,0.5937018735560977,29.838039098295777,159,46.56371561686198,34.30740466016404,19.647834607533046,33.506318294853024,159.3072559381622,153,143.18431515163846,186.38464982774522,116.86542291994448,148.8114626331094,0.370182989384755,158,0.3431793981128269,0.2987933206867667,0.49308069492690265,0.37835113790883207,230,159,False
180,44.0,3.999999999999999e-05,0.09627161018905185,10.341842165447417,0.0778418633762909,230,0.06933900745401919,0.11237135777870814,0.09784758582394174,0.04949185285451157,0.08226245097779517,25.931990344563257,230,5.547120596321536,56.18567888935407,39.139034329576695,24.745926427255785,31.40444006062702,15.883933095353418,230,14.940787646392856,14.142882467764913,15.252181208526848,18.41995916474974,15.68895262185859,0.6163786723561909,230,0.6738152881743202,0.4571282598707411,0.5297573681207414,0.7145511114171573,0.59381300689574,29.790689144494397,159,46.487046559651695,34.23563198333091,19.646191937582834,33.45629016018848,159.33496440314,153,143.43535359700522,186.39937841627332,116.87754284894025,148.9040916207396,0.36936860791660986,158,0.34145869976944393,0.2976102772924889,0.4930242136553196,0.3773643969057508,230,159,False
181,43.9,3.799999999999999e-05,0.09544872504969439,10.259578475498017,0.07785490674331136,230,0.06935771856404527,0.11237376431624095,0.09785411974534075,0.04951034639296787,0.08227398725464871,25.93581905345554,230,5.5486174851236205,56.186882158120476,39.1416478981363,24.755173196483934,31.408080184466083,15.881709615389799,230,14.939545722850301,14.143884024245375,15.249727209653344,18.416359844493922,15.687379200310735,0.6163642225058182,230,0.6737727619392772,0.4570964044994778,0.5297233364049424,0.7146079252873149,0.5938001070327531,29.78557743816256,159,46.542854732937286,34.22512145752602,19.640351840427943,33.46944267696375,159.41664340449316,153,142.9768125745985,186.51081390380858,116.99966437728317,148.82909695189676,0.36883660400274526,158,0.3423694786098268,0.29684556563515013,0.49264679501564906,0.37728727975354204,230,159,False
182,44.0,3.6000000000000014e-05,0.09556293175334023,10.278035263788132,0.07788710347174302,230,0.06938250129386572,0.11232200264930725,0.09789346808448751,0.0495534318366221,0.08228785096607065,25.947096133361693,230,5.550600103509258,56.161001324653625,39.157387233795006,24.77671591831105,31.411426145067235,15.87797238170575,230,14.935629522151562,14.149288800295679,15.247597247607272,18.408682343603875,15.685299478414597,0.6161885258944139,230,0.6737166366107027,0.4569328758451674,0.5294225900731189,0.7144885786942073,0.5936401703057991,29.79659771469404,159,46.50678719414605,34.24261419823829,19.648075308118546,33.4658255668343,159.41943471571977,153,143.06040615505643,186.40735808478462,117.16606719405563,148.87794381129888,0.36913593046962506,158,0.34221627977159286,0.29752566400284486,0.49238649542842594,0.37737614640095457,230,159,False
183,43.9,3.4000000000000007e-05,0.09556156334777673,10.277538065683274,0.07791285987781442,230,0.0693882722145235,0.11255692276689741,0.09790530313361198,0.04959427937865257,0.08236119437342136,25.958742430676583,230,5.55106177716188,56.27846138344871,39.162121253444795,24.797139689326286,31.447196025845418,15.874720150534937,230,14.935370112618433,14.133895609570699,15.245033837430597,18.402430632544903,15.679182548041158,0.6160196954789369,230,0.6737226659143475,0.45616313483979964,0.5292288959026337,0.7142363616398403,0.5933377645741553,29.808469394467913,159,46.605797661675346,34.23863936485128,19.67254204409463,33.50565969020709,159.53450027166627,153,143.29097578260632,186.51381806267634,117.27622470149288,149.02700618225853,0.36872276087008604,158,0.3412456462780635,0.296720400097109,0.4927140748560695,0.37689337374374726,230,159,False
184,44.0,3.2000000000000005e-05,0.09565823280385562,10.291349731172835,0.07795923421078402,230,0.06939851531995014,0.11268508351511425,0.09796444409863746,0.049651888997427056,0.08242498298278222,25.978184490748074,230,5.551881225596012,56.34254175755713,39.18577763945498,24.82594449871353,31.476536280330414,15.870706702483515,230,14.935333418391705,14.12845172837769,15.240590784619176,18.394326242067784,15.674675543364089,0.6158606638079104,230,0.6737093325232116,0.45583733585145736,0.5289928212444833,0.7140487294111934,0.5931470547575864,29.833178310274327,159,46.65985573662652,34.264246818867136,19.69102587018694,33.53837614189353,159.6377586663938,153,143.62374793158637,186.45106993781195,117.61790833649812,149.2309087352988,0.36846140552830847,158,0.34126198126210106,0.29699269145406704,0.4915218560158142,0.3765921762439941,230,159,False
185,44.2,3.0000000000000008e-05,0.09488633337120216,10.20539000147865,0.0779354011963891,230,0.06942827697895781,0.11255938725339042,0.0978854729377843,0.04966902978984373,0.08238554173999406,25.96563683676979,230,5.554262158316626,56.279693626695206,39.15418917511372,24.834514894921863,31.455664963761855,15.870635355252197,230,14.93453554661463,14.14318410607071,15.240273973075908,18.393208883474916,15.67780062730904,0.6157335662323495,230,0.6736570311264253,0.4553552402390374,0.5288617274862655,0.7138905621000698,0.5929411402379495,29.817996858800733,159,46.53764216105143,34.245092270222116,19.69971513748169,33.494149856251745,159.61053232429853,153,144.2986297607422,186.1923258887397,117.85952681082266,149.4501608201015,0.3680678408952501,158,0.33990319404337144,0.29705415498365156,0.49052774467106375,0.3758283645660289,230,159,False
186,43.9,2.8000000000000003e-05,0.09557267221666518,10.276634877068656,0.0779564089263263,230,0.06945168793621198,0.11252889782190323,0.09791250166265254,0.04968516023031303,0.0823945619127702,25.972000768003255,230,5.5561350348969585,56.264448910951614,39.165000665061015,24.842580115156515,31.457041181516527,15.869353633249931,230,14.932961578740448,14.150678683004408,15.236425897422276,18.395195018788904,15.67881529448901,0.6155712345372075,230,0.6735962184382157,0.4550696975655026,0.528686431177119,0.7136410826018879,0.5927483574456813,29.83103933874166,159,46.503119998508026,34.26234803301223,19.713329638753617,33.49293255675796,159.60796737670898,153,144.52434963650174,186.14664573669432,117.89077306676793,149.520589479988,0.368050031428803,158,0.3404221451944775,0.29686448274440663,0.49070908506733496,0.375998571002073,230,159,False
187,43.9,2.6000000000000002e-05,0.09508545042148658,10.232033132371448,0.07794174131653879,230,0.06946753637051918,0.11251019024186665,0.09786409856949715,0.04968907933549157,0.08238272612934364,25.964590392520893,230,5.557402909641534,56.25509512093332,39.14563942779886,24.844539667745785,31.450669281529876,15.87015782205446,230,14.932254811552966,14.155390121011436,15.237567903628948,18.396719882536456,15.68048317968245,0.6155750980843668,230,0.6735759843403185,0.4550851815276676,0.528730830296557,0.7136055891002927,0.5927493963162089,29.82274206029544,159,46.473533630371094,34.249261247350816,19.716493351118906,33.47976274294694,159.60578639211218,153,144.8188222249349,186.07027206420898,117.96280429981373,149.61729952965254,0.36808197370205736,158,0.3406095935238732,0.2967276396229863,0.49099633961200845,0.37611119091962264,230,159,False
188,44.0,2.4e-05,0.09418707410139697,10.13793115161714,0.07794445109270189,230,0.06947666309564046,0.11258825494183435,0.09788231044373613,0.049645521345415285,0.08239818745665656,25.96401766946782,230,5.558133047651237,56.294127470917175,39.152924177494455,24.82276067270764,31.45698634219263,15.871873875689513,230,14.93241032873989,14.153289371973393,15.237089130816145,18.404712061135314,15.681875223166186,0.6155937706646712,230,0.6735644097059545,0.45493801765971714,0.5287599696757945,0.7136716938444546,0.5927335227214802,29.828002395869802,159,46.53673977322049,34.261245686957174,19.70115407875606,33.49971317964457,159.4859803642323,153,144.64587232801648,185.96852056715224,117.821764698735,149.4787191979679,0.36835666685335666,158,0.34115317629443276,0.29677019112052455,0.4916133393209228,0.37651223557862673,230,159,False
189,44.0,2.2e-05,0.09480234771257355,10.195867265973773,0.07798643285489601,230,0.06951987832574777,0.11263699581225713,0.09794229114467794,0.049654640456927676,0.08243845143490262,25.97695421686639,230,5.561590266059822,56.31849790612856,39.17691645787117,24.827320228463837,31.47108121463085,15.869296951178328,230,14.930059231479675,14.155635061546887,15.232941429562876,18.403694346484393,15.680582517268459,0.6154871308285257,230,0.6734894148900475,0.45469456911087036,0.5286002511039694,0.713636016207082,0.5926050628279923,29.838284798388212,159,46.55292722913954,34.27728801077985,19.70081901550293,33.510344751807445,159.6152548447154,153,144.78336588541666,186.1550006866455,117.85432660138166,149.59756439114793,0.36727700438026245,158,0.3404546032349269,0.29509270162151385,0.491465250217256,0.3756708516912322,230,159,False
190,44.2,1.9999999999999995e-05,0.09449292973038696,10.173189419791813,0.07804105496438948,230,0.06952110423483479,0.11272171388069789,0.09807275754815721,0.049644814405058114,0.082490097517187,25.998774224649306,230,5.561688338786784,56.360856940348945,39.22910301926288,24.822407202529057,31.493513875231915,15.865880868015816,230,14.93013397102139,14.151239090200097,15.225056988013817,18.403510339571774,15.67748509720177,0.6154499377893365,230,0.6734708597962286,0.4546479913923476,0.5285306851914588,0.7136310413479805,0.5925701444320038,29.85722895088436,159,46.59786181979709,34.31453948325299,19.68485598904746,33.532419097365846,159.84525515986425,153,144.8274900648329,186.48277312384712,117.95235273573134,149.75420530813713,0.36612473795031303,158,0.3404577457242542,0.29356422134104276,0.4907520767841821,0.3749246812831597,230,159,False
191,43.7,1.7999999999999994e-05,0.09471312154616629,10.198276213237218,0.07802887441509444,230,0.06954270026738375,0.11279898964696461,0.09804565082997718,0.04960048770798104,0.08249695711307664,25.990991817220397,230,5.5634160213907,56.3994948234823,39.21826033199087,24.80024385399052,31.4953537577136,15.867825572320143,230,14.92910160915459,14.149660885020985,15.226477317801727,18.410675920448313,15.678978933106404,0.6155712114728016,230,0.6734502239966057,0.45481838451491463,0.5286822582178927,0.7138734821762357,0.5927060872264122,29.84540664624868,159,46.66621865166558,34.30448726897544,19.657176528658187,33.542627483099736,159.75573441249873,153,144.56609598795572,186.42062780592175,117.84585182755082,149.6108585404761,0.36416808479617835,159,0.34094993273417157,0.29069535326252277,0.49122880145192277,0.37429136248287237,230,159,False
192,44.0,1.5999999999999992e-05,0.09439540065470196,10.157544047491891,0.07799736214396746,230,0.06955571304744398,0.11273939162492752,0.09795808593960519,0.049611126139227836,0.08246607918780113,25.977127285431262,230,5.564457043795518,56.36969581246376,39.183234375842076,24.805563069613918,31.48073757542882,15.869524195089625,230,14.928471208158037,14.157807404516227,15.230593871737387,18.410232473347012,15.681776239439666,0.6155655060125433,230,0.6734337332383008,0.4546089768409729,0.5287490401496279,0.713792513523783,0.5926460659381712,29.8221510761189,159,46.6247189839681,34.26754206799446,19.659832068852015,33.517364373604856,159.75699977002114,153,144.6402825249566,186.44559398227267,117.79546229044597,149.62711293255842,0.3637876226068855,159,0.3406667411327362,0.28998843519056733,0.49138068600690793,0.37401195411007054,230,159,False
193,44.1,1.3999999999999991e-05,0.09446547059785752,10.172197945912679,0.07802419838212106,230,0.0695758172324006,0.11275710579421785,0.09800042830249096,0.04962193556795163,0.08248882172426526,25.98620833926227,230,5.5660653785920475,56.378552897108925,39.20017132099638,24.810967783975816,31.488939345168294,15.867489015676094,230,14.928018257980073,14.160175154012602,15.22590768748179,18.409933540705616,15.68100866004502,0.615485272070636,230,0.6733978621556725,0.4542517728275723,0.5286678963519157,0.7137020741190229,0.5925049013635458,29.825128843199533,159,46.60957336425781,34.27478023285561,19.65857114110674,33.51430824607339,159.89883303174784,153,144.95206366644965,186.6246704949273,117.84689882066515,149.8078776606807,0.363144242755319,159,0.340134181910091,0.28897404243694025,0.49134226735415204,0.37348349723372776,230,159,False
194,44.0,1.200000000000001e-05,0.09422480595253763,10.149379612150646,0.0780491592362523,230,0.06959482208943703,0.11273755547073153,0.09805195584417657,0.049617007274978926,0.08250033516983102,25.994118837072797,230,5.567585767154962,56.36877773536576,39.22078233767063,24.808503637489462,31.491412369420203,15.865920334401148,230,14.92677675168326,14.159131307333029,15.222299448623055,18.411289242967644,15.679874187651746,0.6155084131852441,230,0.6733797364671466,0.4541005293528239,0.5286975097148976,0.7137946976082665,0.5924931182857837,29.82465112434243,159,46.56109322441949,34.28311216070297,19.65102047579629,33.49840862030625,160.07576724283055,153,145.415894402398,186.86783175998264,117.86563852098253,150.04978822778773,0.3622970384598341,159,0.3393288254737854,0.2875732834589608,0.4914175185840577,0.37277320917226797,230,159,False
195,44.2,1.000000000000001e-05,0.09406544848212174,10.12687384060451,0.07806917978045733,230,0.06959095313935212,0.11280606769853169,0.09810973882199601,0.04959613603672811,0.08252572392415199,26.00226916178413,230,5.56727625114817,56.40303384926584,39.243895528798404,24.798068018364056,31.503068411894116,15.864327992128414,230,14.926226995721443,14.15218119985098,15.217894766579436,18.413956832789047,15.677564948735228,0.6154910710842713,230,0.6733818612468074,0.45402490430408055,0.5285848068430069,0.7139221110514232,0.5924784208613295,29.8414242222624,159,46.587129804823135,34.302673928281095,19.661623818533762,33.51714251721267,160.08861703810348,153,145.5956776936849,186.9905867682563,117.66749071191859,150.08458505795326,0.3622799134233369,159,0.3387447347243627,0.2870332303536224,0.4923692851526929,0.37271575007689267,230,159,False
196,44.0,8.000000000000008e-06,0.09454781031679539,10.181686548959641,0.07805137408330388,230,0.06958914369764463,0.11291706893179151,0.09806699947790896,0.049579201166384985,0.08253810331843252,25.99534764966887,230,5.56713149581157,56.45853446589576,39.226799791163586,24.78960058319249,31.510516584015853,15.864320391946187,230,14.9261001828056,14.142013701594099,15.217461310489812,18.416448047643502,15.675505810633254,0.6154900418675464,230,0.6733645872331001,0.4538277288277944,0.5285935956746974,0.7139567211270332,0.5924356582156562,29.843047975744092,159,46.66264004177518,34.29665035897113,19.664209536143712,33.54116664563001,159.92188843870474,153,145.45515950520834,186.78908721076118,117.55434530752676,149.93286400783208,0.3629178197808423,159,0.3390276978413264,0.28774994290731054,0.49293195413026425,0.3732365316263004,230,159,False
197,44.2,6.000000000000005e-06,0.09340449250524953,10.070697818483625,0.07802287646285866,230,0.06959616872941105,0.11303993231720394,0.09797878040278211,0.04958158674915986,0.08254911704963924,25.983793504050244,230,5.567693498352884,56.519966158601974,39.19151216111285,24.79079337457993,31.517491298161907,15.864079254449372,230,14.924893357905722,14.131794939681594,15.219133009581748,18.415823977754123,15.672911321230796,0.6154825578565183,230,0.673347811883604,0.4536517692936791,0.5286118121857338,0.7139449534671647,0.5923890867075454,29.8372795536833,159,46.75075319078233,34.272922353541595,19.67349944795881,33.56572499742758,159.73624275556577,153,145.30192481146918,186.53697797987195,117.47407037240488,149.770991054582,0.3638308554559759,159,0.33940131962299347,0.28890777450609717,0.49352077388071586,0.37394328933660215,230,159,False
198,44.0,4.000000000000004e-06,0.09409765464564164,10.13851762499128,0.0780163681053597,230,0.0696009848214371,0.11298746450079812,0.09796613863015428,0.04957840232444661,0.08253324756920903,25.980431572250698,230,5.5680787857149685,56.49373225039906,39.186455452061715,24.789201162223303,31.509366912599763,15.863693816238749,230,14.924922275865754,14.135542091758303,15.217660739456234,18.416073353816664,15.673549615224239,0.6155003714820613,230,0.6733477631924858,0.4537655777401394,0.528636745315917,0.7139580356223243,0.5924270304677166,29.836613919000207,159,46.72334671020508,34.27144079005465,19.6785010440009,33.557762848086874,159.62024726119697,153,145.25328911675348,186.44771389431423,117.30229589674208,149.66776630260327,0.36421695448247327,159,0.3393690238396327,0.2892437746371836,0.49405820950466606,0.3742236693271608,230,159,False
199,44.1,2.000000000000002e-06,0.09377542324364185,10.101542438779559,0.0780212970369536,230,0.06961664602055516,0.11295153035057916,0.09797706863188997,0.04956621833012572,0.0825278658332875,25.98041882511714,230,5.569331681644413,56.47576517528958,39.19082745275599,24.78310916506286,31.50475836868821,15.863132862947378,230,14.923421293393263,14.13903673498185,15.21595343639217,18.41797666091562,15.674097031420725,0.6154621211083039,230,0.6733059660649635,0.45372314916716683,0.5285619690697244,0.7139862648078373,0.592394337277423,29.837165268712074,159,46.70681042141385,34.27599231232988,19.675084045955114,33.55262892656628,159.58997349957235,153,145.20768653021918,186.46167907714843,117.20084536517108,149.6234036575129,0.36431616046846665,159,0.3398857232597139,0.28925575757835137,0.4942367284425667,0.374459403093544,230,159,False
